time, bus(V), shunt (mV), load (V), current (mA), power (mW)
96.534695 3.30,0.27,3.30,2.90,10.00
96.587865 3.30,0.28,3.30,2.80,10.00
96.644862 3.30,0.29,3.30,2.80,10.00
96.698155 3.30,0.29,3.30,2.70,10.00
96.755650 3.30,0.28,3.30,2.70,10.00
96.809102 3.30,0.27,3.30,2.90,10.00
96.866035 3.30,0.28,3.30,2.30,6.00
96.919396 3.30,0.26,3.30,2.50,10.00
96.977046 3.30,0.28,3.30,2.80,10.00
97.029929 3.30,0.30,3.30,2.70,10.00
97.087120 3.30,0.29,3.30,2.60,10.00
97.140351 3.30,0.28,3.30,2.80,10.00
97.198063 3.30,0.28,3.30,2.80,10.00
97.251127 3.30,0.28,3.30,2.70,10.00
97.308413 3.30,0.26,3.30,2.60,10.00
97.361590 3.30,0.29,3.30,2.70,10.00
97.419058 3.30,0.29,3.30,2.60,10.00
97.472352 3.30,0.27,3.30,2.90,10.00
97.529697 3.30,0.29,3.30,2.80,10.00
97.583092 3.30,0.27,3.30,2.90,10.00
97.640266 3.30,0.26,3.30,2.90,10.00
97.693647 3.30,0.28,3.30,3.00,10.00
97.751032 3.30,0.27,3.30,3.00,10.00
97.804267 3.30,0.28,3.30,2.70,10.00
97.861261 3.30,0.25,3.30,3.00,10.00
97.914629 3.30,0.30,3.30,2.70,10.00
97.972026 3.30,0.26,3.30,2.80,10.00
98.025224 3.30,0.29,3.30,2.60,10.00
98.082344 3.30,0.27,3.30,2.70,10.00
98.135900 3.30,0.28,3.30,2.70,10.00
98.193249 3.30,0.29,3.30,2.70,10.00
98.246471 3.30,0.27,3.30,2.70,10.00
98.299591 3.30,0.28,3.30,2.60,10.00
98.357013 3.30,0.27,3.30,2.60,10.00
98.410394 3.30,0.27,3.30,2.80,10.00
98.467707 3.30,0.25,3.30,2.80,10.00
98.521287 3.30,0.25,3.30,2.40,10.00
98.578374 3.30,0.30,3.30,2.70,10.00
98.631732 3.30,0.25,3.30,2.70,10.00
98.688742 3.30,0.26,3.30,3.00,10.00
98.742046 3.30,0.26,3.30,2.90,10.00
98.799111 3.30,0.27,3.30,2.60,10.00
98.852641 3.30,0.27,3.30,2.70,10.00
98.910047 3.30,0.28,3.30,2.80,10.00
98.963154 3.30,0.29,3.30,2.80,10.00
99.020577 3.30,0.27,3.30,2.80,10.00
99.073833 3.30,0.28,3.30,2.50,10.00
99.130801 3.30,0.27,3.30,2.80,10.00
99.184302 3.30,0.26,3.30,2.70,10.00
99.241782 3.30,0.26,3.30,2.70,10.00
99.295228 3.30,0.28,3.30,2.70,10.00
99.352203 3.30,0.27,3.30,2.70,10.00
99.405714 3.30,0.26,3.30,3.00,10.00
99.462978 3.30,0.28,3.30,2.70,10.00
99.516147 3.30,0.25,3.30,2.90,10.00
99.573332 3.30,0.28,3.30,2.60,10.00
99.626871 3.30,0.31,3.30,2.60,10.00
99.684222 3.30,0.27,3.30,2.50,10.00
99.737294 3.30,0.28,3.30,2.80,10.00
99.794489 3.30,0.27,3.30,3.00,10.00
99.847946 3.30,0.25,3.30,2.80,10.00
99.905001 3.30,0.27,3.30,2.80,10.00
99.958421 3.30,0.25,3.30,2.60,10.00
100.015611 3.30,0.27,3.30,2.70,10.00
100.069236 3.30,0.27,3.30,2.60,10.00
100.126299 3.30,0.26,3.30,3.00,10.00
100.179542 3.30,0.27,3.30,2.80,10.00
100.233034 3.30,0.25,3.30,2.70,10.00
100.290036 3.30,0.25,3.30,2.70,10.00
100.343495 3.30,0.29,3.30,2.80,10.00
100.400716 3.30,0.29,3.30,2.30,6.00
100.454143 3.30,0.30,3.30,2.90,10.00
100.511673 3.30,0.27,3.30,2.80,10.00
100.564863 3.30,0.28,3.30,2.70,10.00
100.622260 3.30,0.28,3.30,2.80,10.00
100.675264 3.30,0.29,3.30,2.60,10.00
100.732849 3.30,0.27,3.30,2.70,10.00
100.785943 3.30,0.29,3.30,2.80,10.00
100.843049 3.30,0.26,3.30,2.70,10.00
100.896606 3.30,0.30,3.30,2.60,10.00
100.953697 3.30,0.26,3.30,2.80,10.00
101.006926 3.30,0.26,3.30,2.90,10.00
101.064261 3.30,0.27,3.30,2.80,10.00
101.117693 3.30,0.27,3.30,2.80,10.00
101.174684 3.30,0.28,3.30,2.80,10.00
101.228167 3.30,0.27,3.30,2.60,10.00
101.285334 3.30,0.27,3.30,3.00,10.00
101.339030 3.30,0.29,3.30,2.80,10.00
101.395924 3.30,0.26,3.30,2.60,10.00
101.449301 3.30,0.30,3.30,2.80,10.00
101.506599 3.30,0.28,3.30,2.80,10.00
101.560197 3.30,0.25,3.30,2.60,10.00
101.617115 3.30,0.28,3.30,2.80,10.00
101.670471 3.29,0.27,3.29,2.80,10.00
101.727602 3.30,0.28,3.30,2.50,10.00
101.781018 3.30,0.27,3.30,2.80,10.00
101.838249 3.30,0.27,3.30,2.70,10.00
101.891961 3.30,0.29,3.30,2.70,10.00
101.949029 3.30,0.28,3.30,2.90,10.00
102.002402 3.30,0.32,3.30,2.70,10.00
102.055445 3.30,0.27,3.30,2.70,10.00
102.112815 3.30,0.28,3.30,2.70,10.00
102.166050 3.30,0.28,3.30,2.70,10.00
102.223521 3.30,0.28,3.30,2.80,10.00
102.276958 3.30,0.30,3.30,3.00,10.00
102.333818 3.30,0.26,3.30,2.80,10.00
102.387166 3.30,0.27,3.30,2.80,10.00
102.444917 3.30,0.28,3.30,2.80,10.00
102.497980 3.30,0.29,3.30,2.70,10.00
102.555215 3.30,0.28,3.30,2.40,6.00
102.608606 3.30,0.31,3.30,2.60,10.00
102.665840 3.29,0.28,3.29,2.70,10.00
102.719017 3.30,0.28,3.30,2.80,10.00
102.776572 3.30,0.24,3.30,2.70,10.00
102.829762 3.30,0.25,3.30,2.80,10.00
102.886841 3.30,0.28,3.30,2.70,10.00
102.940150 3.30,0.25,3.30,3.00,10.00
102.997550 3.30,0.25,3.30,2.70,10.00
103.050995 3.30,0.28,3.30,2.80,10.00
103.108269 3.30,0.27,3.30,2.50,10.00
103.161509 3.30,0.28,3.30,2.70,10.00
103.218498 3.30,0.27,3.30,2.60,10.00
103.272040 3.30,0.27,3.30,2.90,10.00
103.329159 3.30,0.29,3.30,2.70,10.00
103.382525 3.30,0.27,3.30,2.80,10.00
103.439920 3.30,0.26,3.30,3.00,10.00
103.493287 3.30,0.28,3.30,2.50,10.00
103.550384 3.30,0.27,3.30,2.90,10.00
103.604092 3.30,0.27,3.30,2.70,10.00
103.661234 3.30,0.26,3.30,2.70,10.00
103.714600 3.30,0.30,3.30,2.80,10.00
103.771591 3.30,0.29,3.30,2.70,10.00
103.824932 3.30,0.29,3.30,2.70,10.00
103.881998 3.30,0.26,3.30,2.90,10.00
103.935553 3.30,0.29,3.30,2.80,10.00
103.989011 3.30,0.28,3.30,2.80,10.00
104.046202 3.30,0.28,3.30,3.00,10.00
104.099356 3.30,0.27,3.30,2.60,6.00
104.156393 3.30,0.28,3.30,2.60,10.00
104.210183 3.30,0.27,3.30,3.00,10.00
104.267259 3.30,0.25,3.30,2.50,10.00
104.320315 3.30,0.24,3.30,2.80,10.00
104.378011 3.30,0.26,3.30,2.60,10.00
104.431123 3.30,0.25,3.30,2.80,10.00
104.488330 3.29,0.27,3.29,2.80,10.00
104.541998 3.30,0.30,3.30,2.70,10.00
104.598908 3.30,0.29,3.30,2.60,10.00
104.652453 3.30,0.30,3.30,2.50,10.00
104.709533 3.30,0.27,3.30,2.80,10.00
104.763076 3.30,0.28,3.30,2.90,10.00
104.820313 3.30,0.28,3.30,2.80,10.00
104.873394 3.30,0.26,3.30,3.10,10.00
104.930870 3.30,0.27,3.30,2.90,10.00
104.983997 3.30,0.29,3.30,2.70,10.00
105.041362 3.30,0.28,3.30,2.80,10.00
105.094672 3.30,0.29,3.30,2.80,10.00
105.151782 3.30,0.29,3.30,2.70,10.00
105.205262 3.30,0.27,3.30,2.70,10.00
105.262344 3.30,0.26,3.30,2.70,10.00
105.315562 3.30,0.29,3.30,2.90,10.00
105.372912 3.30,0.27,3.30,2.70,10.00
105.426603 3.30,0.28,3.30,2.80,10.00
105.483533 3.30,0.30,3.30,2.90,10.00
105.537254 3.30,0.27,3.30,2.60,10.00
105.594185 3.30,0.29,3.30,3.00,10.00
105.647730 3.30,0.26,3.30,2.60,10.00
105.704936 3.30,0.29,3.30,2.90,10.00
105.758124 3.30,0.27,3.30,2.80,10.00
105.811531 3.30,0.26,3.30,2.90,10.00
105.868779 3.30,0.28,3.30,2.60,10.00
105.921949 3.30,0.28,3.30,2.60,10.00
105.979239 3.30,0.27,3.30,2.90,10.00
106.032527 3.30,0.29,3.30,2.50,10.00
106.089921 3.30,0.27,3.30,2.50,10.00
106.143395 3.30,0.28,3.30,2.90,10.00
106.200749 3.30,0.25,3.30,2.90,10.00
106.253918 3.30,0.28,3.30,2.90,10.00
106.311038 3.30,0.27,3.30,2.50,10.00
106.364308 3.30,0.25,3.30,2.80,10.00
106.421921 3.30,0.27,3.30,2.70,10.00
106.475050 3.30,0.32,3.30,2.40,6.00
106.532183 3.30,0.26,3.30,2.70,10.00
106.585631 3.30,0.25,3.30,2.90,10.00
106.643007 3.30,0.28,3.30,2.80,10.00
106.696279 3.30,0.25,3.30,2.50,10.00
106.753366 3.30,0.28,3.30,2.60,10.00
106.806760 3.30,0.27,3.30,2.70,10.00
106.863899 3.30,0.26,3.30,2.90,10.00
106.917295 3.30,0.29,3.30,2.80,10.00
106.974694 3.30,0.28,3.30,2.90,10.00
107.027823 3.30,0.26,3.30,3.00,10.00
107.085102 3.30,0.28,3.30,2.80,10.00
107.138354 3.30,0.30,3.30,2.50,10.00
107.195567 3.30,0.26,3.30,2.50,10.00
107.249128 3.30,0.28,3.30,3.10,10.00
107.306178 3.30,0.28,3.30,2.80,10.00
107.359347 3.30,0.29,3.30,2.80,10.00
107.417017 3.30,0.26,3.30,2.90,10.00
107.470274 3.30,0.27,3.30,2.80,10.00
107.527471 3.30,0.29,3.30,3.00,10.00
107.580874 3.30,0.27,3.30,2.70,10.00
107.634066 3.30,0.27,3.30,2.90,10.00
107.691317 3.30,0.27,3.30,2.60,10.00
107.744773 3.30,0.28,3.30,2.90,10.00
107.801918 3.30,0.31,3.30,2.80,10.00
107.855224 3.30,0.28,3.30,2.70,10.00
107.912561 3.30,0.28,3.30,2.70,10.00
107.965783 3.30,0.29,3.30,2.80,10.00
108.023242 3.30,0.27,3.30,2.90,10.00
108.076386 3.30,0.28,3.30,2.70,10.00
108.133702 3.30,0.30,3.30,3.00,10.00
108.187021 3.30,0.27,3.30,2.80,10.00
108.244274 3.30,0.28,3.30,2.70,10.00
108.297402 3.30,0.28,3.30,2.80,10.00
108.354984 3.30,0.27,3.30,2.70,10.00
108.408218 3.30,0.29,3.30,2.70,10.00
108.465419 3.30,0.25,3.30,2.80,10.00
108.518902 3.30,0.28,3.30,2.90,10.00
108.575918 3.30,0.26,3.30,2.90,10.00
108.629540 3.30,0.27,3.30,2.70,10.00
108.686609 3.30,0.29,3.30,2.70,10.00
108.740246 3.30,0.28,3.30,2.50,10.00
108.797166 3.30,0.29,3.30,2.70,10.00
108.850905 3.30,0.28,3.30,2.80,10.00
108.907934 3.30,0.30,3.30,2.90,10.00
108.961159 3.30,0.27,3.30,2.70,10.00
109.018438 3.30,0.27,3.30,2.50,10.00
109.071666 3.30,0.28,3.30,2.70,10.00
109.128815 3.30,0.29,3.30,2.50,10.00
109.182047 3.30,0.26,3.30,2.90,10.00
109.239444 3.30,0.27,3.30,2.80,10.00
109.293204 3.30,0.26,3.30,3.00,10.00
109.349962 3.30,0.27,3.30,2.70,10.00
109.403237 3.29,0.30,3.29,3.00,10.00
109.460766 3.30,0.29,3.30,2.80,10.00
109.514056 3.30,0.28,3.30,2.90,10.00
109.567246 3.30,0.29,3.30,2.80,10.00
109.624909 3.30,0.26,3.30,2.50,10.00
109.678273 3.30,0.25,3.30,2.50,10.00
109.735241 3.30,0.27,3.30,2.60,10.00
109.788397 3.30,0.30,3.30,2.80,10.00
109.845872 3.30,0.29,3.30,3.00,10.00
109.899232 3.30,0.27,3.30,2.70,10.00
109.956439 3.30,0.28,3.30,3.00,10.00
110.010091 3.30,0.28,3.30,2.70,10.00
110.067318 3.30,0.27,3.30,2.90,10.00
110.120346 3.30,0.27,3.30,2.90,10.00
110.177923 3.30,0.27,3.30,2.60,10.00
110.231132 3.30,0.28,3.30,2.50,10.00
110.288076 3.30,0.28,3.30,2.60,10.00
110.341518 3.30,0.29,3.30,2.70,10.00
110.398581 3.30,0.24,3.30,2.70,10.00
110.452093 3.30,0.24,3.30,2.90,10.00
110.509212 3.30,0.29,3.30,2.50,10.00
110.562738 3.30,0.28,3.30,2.60,10.00
110.619990 3.30,0.30,3.30,2.80,10.00
110.672918 3.30,0.29,3.30,2.80,10.00
110.730336 3.30,0.27,3.30,2.70,10.00
110.783709 3.30,0.29,3.30,3.00,10.00
110.840908 3.30,0.30,3.30,2.80,10.00
110.894410 3.30,0.25,3.30,2.80,10.00
110.951488 3.30,0.29,3.30,2.80,10.00
111.005137 3.30,0.28,3.30,2.80,6.00
111.062237 3.30,0.27,3.30,2.80,10.00
111.115649 3.30,0.28,3.30,2.80,10.00
111.172571 3.30,0.29,3.30,2.50,10.00
111.226277 3.30,0.28,3.30,2.70,10.00
111.283274 3.30,0.29,3.30,2.80,10.00
111.336719 3.30,0.28,3.30,2.80,10.00
111.394061 3.30,0.28,3.30,2.70,10.00
111.447005 3.30,0.25,3.30,2.50,10.00
111.500503 3.30,0.27,3.30,2.50,10.00
111.557734 3.30,0.28,3.30,2.70,10.00
111.611124 3.30,0.28,3.30,2.50,10.00
111.668560 3.30,0.27,3.30,2.80,10.00
111.721676 3.30,0.26,3.30,2.80,10.00
111.779216 3.30,0.28,3.30,2.80,10.00
111.832491 3.30,0.25,3.30,2.60,10.00
111.889768 3.30,0.27,3.30,2.90,10.00
111.943076 3.30,0.27,3.30,2.70,10.00
112.000076 3.30,0.25,3.30,2.90,10.00
112.053446 3.30,0.28,3.30,3.00,10.00
112.111057 3.30,0.28,3.30,2.90,10.00
112.164241 3.30,0.29,3.30,2.40,6.00
112.221282 3.30,0.27,3.30,2.50,10.00
112.274898 3.30,0.26,3.30,2.80,10.00
112.332130 3.30,0.28,3.30,2.90,10.00
112.385471 3.30,0.28,3.30,2.70,10.00
112.442194 3.30,0.27,3.30,2.80,10.00
112.495812 3.30,0.28,3.30,2.90,10.00
112.553220 3.30,0.28,3.30,2.70,10.00
112.606329 3.30,0.28,3.30,2.50,10.00
112.663696 3.30,0.28,3.30,2.80,10.00
112.717242 3.30,0.28,3.30,2.60,10.00
112.774141 3.30,0.28,3.30,2.90,10.00
112.827873 3.30,0.27,3.30,2.70,10.00
112.884770 3.30,0.27,3.30,2.90,6.00
112.938180 3.30,0.28,3.30,2.70,10.00
112.995482 3.30,0.28,3.30,3.00,10.00
113.048700 3.30,0.28,3.30,2.80,10.00
113.105846 3.30,0.28,3.30,2.60,10.00
113.159307 3.30,0.30,3.30,2.70,10.00
113.216702 3.30,0.25,3.30,2.50,10.00
113.269993 3.30,0.29,3.30,2.60,10.00
113.323059 3.30,0.27,3.30,2.80,10.00
113.380686 3.30,0.27,3.30,2.60,10.00
113.433956 3.30,0.24,3.30,2.80,10.00
113.490871 3.30,0.27,3.30,2.80,10.00
113.544563 3.30,0.28,3.30,2.70,10.00
113.601499 3.30,0.28,3.30,2.50,10.00
113.654998 3.30,0.31,3.30,2.80,10.00
113.712232 3.30,0.25,3.30,2.80,10.00
113.765941 3.30,0.27,3.30,2.70,10.00
113.823074 3.30,0.29,3.30,2.40,10.00
113.876268 3.30,0.28,3.30,2.60,10.00
113.933603 3.30,0.27,3.30,2.70,10.00
113.986847 3.30,0.30,3.30,2.50,10.00
114.043933 3.30,0.28,3.30,2.80,10.00
114.097263 3.30,0.27,3.30,2.70,10.00
114.154289 3.30,0.28,3.30,2.70,10.00
114.207962 3.30,0.28,3.30,3.00,10.00
114.265207 3.30,0.28,3.30,3.10,10.00
114.318357 3.30,0.28,3.30,2.60,10.00
114.375987 3.30,0.29,3.30,2.70,10.00
114.428898 3.30,0.28,3.30,2.80,10.00
114.486196 3.30,0.26,3.30,2.90,10.00
114.539628 3.30,0.27,3.30,2.60,10.00
114.596865 3.30,0.25,3.30,2.80,10.00
114.650161 3.30,0.28,3.30,2.60,10.00
114.707473 3.30,0.26,3.30,2.90,10.00
114.761029 3.30,0.31,3.30,2.60,10.00
114.818122 3.30,0.28,3.30,2.80,10.00
114.871402 3.30,0.27,3.30,2.80,10.00
114.928771 3.30,0.28,3.30,2.50,10.00
114.982237 3.30,0.27,3.30,2.90,10.00
115.039225 3.30,0.27,3.30,2.70,10.00
115.092763 3.30,0.29,3.30,2.90,10.00
115.146047 3.30,0.27,3.30,3.00,10.00
115.203077 3.30,0.29,3.30,2.60,10.00
115.256688 3.30,0.28,3.30,2.50,10.00
115.313731 3.30,0.26,3.30,2.80,10.00
115.367258 3.30,0.29,3.30,2.70,10.00
115.424341 3.30,0.28,3.30,3.00,6.00
115.477501 3.30,0.28,3.30,2.80,10.00
115.534651 3.30,0.27,3.30,2.40,10.00
115.587935 3.30,0.28,3.30,2.40,6.00
115.645641 3.30,0.28,3.30,2.80,10.00
115.698666 3.30,0.29,3.30,2.80,10.00
115.756282 3.30,0.28,3.30,2.70,10.00
115.809206 3.30,0.30,3.30,2.80,10.00
115.866689 3.30,0.31,3.30,2.60,10.00
115.919835 3.30,0.30,3.30,2.70,10.00
115.977122 3.30,0.28,3.30,2.70,10.00
116.030608 3.30,0.28,3.30,2.70,10.00
116.087994 3.30,0.29,3.30,2.80,10.00
116.141077 3.30,0.27,3.30,2.80,10.00
116.198346 3.30,0.25,3.30,2.60,10.00
116.251624 3.30,0.27,3.30,2.70,10.00
116.308727 3.30,0.28,3.30,2.70,10.00
116.362516 3.30,0.27,3.30,2.90,10.00
116.419825 3.30,0.25,3.30,2.70,10.00
116.473078 3.30,0.27,3.30,2.70,10.00
116.530165 3.30,0.28,3.30,2.60,10.00
116.583611 3.30,0.28,3.30,3.00,10.00
116.640759 3.30,0.24,3.30,2.50,10.00
116.694302 3.30,0.27,3.30,2.80,10.00
116.751225 3.30,0.25,3.30,2.40,6.00
116.804532 3.30,0.27,3.30,2.60,10.00
116.861985 3.30,0.28,3.30,2.90,10.00
116.915218 3.30,0.26,3.30,2.70,10.00
116.968427 3.30,0.29,3.30,2.60,10.00
117.025914 3.30,0.28,3.30,2.80,10.00
117.079187 3.30,0.25,3.30,2.50,10.00
117.136207 3.30,0.28,3.30,2.90,10.00
117.189555 3.30,0.27,3.30,2.40,6.00
117.247065 3.30,0.29,3.30,2.50,10.00
117.300158 3.30,0.27,3.30,2.70,10.00
117.357830 3.30,0.28,3.30,2.80,10.00
117.410966 3.30,0.27,3.30,2.80,10.00
117.468003 3.30,0.24,3.30,2.90,10.00
117.521282 3.30,0.29,3.30,2.70,10.00
117.578522 3.30,0.27,3.30,2.80,10.00
117.632187 3.30,0.28,3.30,2.70,10.00
117.689274 3.30,0.27,3.30,2.70,10.00
117.742709 3.30,0.26,3.30,2.70,10.00
117.799838 3.30,0.29,3.30,2.80,10.00
117.853120 3.30,0.26,3.30,2.70,10.00
117.910367 3.30,0.25,3.30,2.60,10.00
117.963764 3.30,0.26,3.30,2.80,10.00
118.020929 3.30,0.29,3.30,2.70,10.00
118.074313 3.30,0.28,3.30,2.70,10.00
118.131633 3.30,0.28,3.30,2.50,10.00
118.185115 3.30,0.25,3.30,2.70,10.00
118.242103 3.30,0.29,3.30,2.60,10.00
118.295753 3.30,0.26,3.30,2.70,10.00
118.352570 3.30,0.28,3.30,2.70,10.00
118.406282 3.30,0.26,3.30,2.70,10.00
118.463183 3.30,0.27,3.30,2.70,10.00
118.516902 3.30,0.26,3.30,2.80,10.00
118.574668 3.30,0.27,3.30,2.80,10.00
118.627294 3.30,0.27,3.30,3.00,10.00
118.684722 3.30,0.28,3.30,2.90,10.00
118.737708 3.30,0.29,3.30,2.70,10.00
118.795136 3.30,0.29,3.30,2.70,10.00
118.848587 3.30,0.28,3.30,2.80,10.00
118.901839 3.30,0.28,3.30,2.90,10.00
118.959271 3.30,0.25,3.30,2.70,10.00
119.012460 3.30,0.28,3.30,2.70,10.00
119.069942 3.30,0.30,3.30,2.50,10.00
119.122722 3.30,0.25,3.30,2.60,10.00
119.179853 3.30,0.27,3.30,2.90,10.00
119.233454 3.30,0.31,3.30,2.80,6.00
119.290774 3.30,0.25,3.30,2.70,10.00
119.344162 3.30,0.26,3.30,2.70,10.00
119.401213 3.30,0.30,3.30,2.80,10.00
119.454352 3.30,0.28,3.30,2.90,10.00
119.511751 3.30,0.27,3.30,2.80,10.00
119.565304 3.30,0.28,3.30,2.50,10.00
119.622472 3.30,0.29,3.30,2.80,10.00
119.675753 3.30,0.31,3.30,2.80,10.00
119.733236 3.30,0.25,3.30,3.10,10.00
119.786505 3.30,0.28,3.30,2.80,10.00
119.843698 3.30,0.28,3.30,2.70,10.00
119.896840 3.30,0.26,3.30,2.70,6.00
119.954042 3.30,0.28,3.30,2.40,6.00
120.007444 3.30,0.30,3.30,2.70,10.00
120.064641 3.30,0.27,3.30,2.90,10.00
120.118093 3.30,0.27,3.30,2.60,10.00
120.175252 3.30,0.27,3.30,2.60,10.00
120.228916 3.30,0.25,3.30,2.50,10.00
120.285624 3.29,0.27,3.29,2.70,10.00
120.339163 3.30,0.27,3.30,2.70,10.00
120.396586 3.30,0.24,3.30,2.60,10.00
120.450026 3.30,0.28,3.30,2.70,10.00
120.506811 3.30,0.27,3.30,2.70,10.00
120.560436 3.30,0.27,3.30,2.60,10.00
120.617509 3.30,0.27,3.30,2.70,10.00
120.671019 3.30,0.25,3.30,2.80,10.00
120.724317 3.30,0.29,3.30,2.80,10.00
120.782025 3.30,0.27,3.30,2.80,10.00
120.835145 3.30,0.29,3.30,2.80,10.00
120.892432 3.30,0.28,3.30,2.70,10.00
120.945446 3.30,0.29,3.30,2.60,10.00
121.002866 3.30,0.28,3.30,2.80,10.00
121.056039 3.30,0.27,3.30,2.70,10.00
121.113351 3.30,0.27,3.30,2.80,10.00
121.166672 3.30,0.25,3.30,2.50,10.00
121.223972 3.30,0.27,3.30,2.50,10.00
121.277451 3.29,0.29,3.29,2.60,10.00
121.334473 3.30,0.27,3.30,2.60,10.00
121.388121 3.30,0.30,3.30,2.70,10.00
121.445211 3.30,0.28,3.30,2.80,10.00
121.498454 3.30,0.29,3.30,2.80,10.00
121.555667 3.30,0.28,3.30,2.60,10.00
121.609122 3.30,0.27,3.30,2.80,10.00
121.666253 3.30,0.30,3.30,2.80,10.00
121.719467 3.30,0.25,3.30,2.90,10.00
121.777010 3.30,0.25,3.30,2.70,10.00
121.830331 3.30,0.28,3.30,2.70,10.00
121.887380 3.30,0.27,3.30,2.80,10.00
121.941081 3.30,0.27,3.30,2.50,10.00
121.998032 3.30,0.28,3.30,2.90,10.00
122.051417 3.30,0.25,3.30,2.80,10.00
122.108838 3.30,0.25,3.30,2.70,10.00
122.161947 3.30,0.29,3.30,2.70,10.00
122.219145 3.30,0.30,3.30,2.90,10.00
122.272845 3.30,0.27,3.30,2.70,10.00
122.329644 3.30,0.28,3.30,2.70,10.00
122.383167 3.30,0.27,3.30,2.50,10.00
122.440203 3.30,0.28,3.30,2.70,10.00
122.493588 3.30,0.30,3.30,2.70,10.00
122.550608 3.30,0.28,3.30,2.70,10.00
122.604034 3.30,0.27,3.30,2.80,10.00
122.657481 3.30,0.29,3.30,2.70,10.00
122.714812 3.30,0.27,3.30,2.90,10.00
122.768056 3.30,0.29,3.30,2.70,10.00
122.825328 3.30,0.27,3.30,2.90,10.00
122.878943 3.30,0.25,3.30,2.60,10.00
122.936212 3.30,0.28,3.30,2.80,10.00
122.989246 3.30,0.29,3.30,2.60,10.00
123.046706 3.30,0.28,3.30,3.00,10.00
123.099872 3.29,0.26,3.29,2.70,10.00
123.157154 3.30,0.27,3.30,2.80,10.00
123.210467 3.30,0.26,3.30,2.90,10.00
123.268003 3.30,0.27,3.30,3.00,10.00
123.321014 3.30,0.28,3.30,2.80,10.00
123.378440 3.30,0.27,3.30,2.80,10.00
123.431610 3.30,0.29,3.30,2.60,10.00
123.488941 3.30,0.25,3.30,2.80,10.00
123.542204 3.30,0.28,3.30,2.70,10.00
123.599577 3.30,0.28,3.30,2.70,10.00
123.652929 3.30,0.28,3.30,2.80,10.00
123.710147 3.30,0.25,3.30,2.80,10.00
123.763300 3.30,0.28,3.30,2.80,10.00
123.820697 3.30,0.28,3.30,2.90,10.00
123.874257 3.30,0.26,3.30,2.70,10.00
123.931374 3.30,0.27,3.30,2.40,10.00
123.984586 3.30,0.29,3.30,2.80,10.00
124.042120 3.30,0.27,3.30,2.80,10.00
124.095386 3.30,0.27,3.30,2.70,10.00
124.152110 3.30,0.29,3.30,2.90,10.00
124.205640 3.30,0.27,3.30,2.70,10.00
124.263172 3.30,0.28,3.30,2.80,10.00
124.316245 3.30,0.28,3.30,2.60,10.00
124.373841 3.30,0.27,3.30,3.10,10.00
124.427181 3.30,0.27,3.30,3.00,10.00
124.480215 3.30,0.27,3.30,2.60,10.00
124.537418 3.30,0.27,3.30,2.80,10.00
124.590987 3.30,0.28,3.30,2.90,10.00
124.648289 3.30,0.27,3.30,2.60,10.00
124.701463 3.30,0.28,3.30,2.70,10.00
124.759011 3.30,0.25,3.30,2.70,10.00
124.811865 3.30,0.28,3.30,2.90,10.00
124.869173 3.30,0.32,3.30,2.90,10.00
124.922748 3.30,0.27,3.30,2.70,10.00
124.979969 3.30,0.27,3.30,2.60,10.00
125.033028 3.30,0.28,3.30,2.70,10.00
125.090665 3.30,0.26,3.30,2.70,10.00
125.143903 3.30,0.27,3.30,2.50,10.00
125.201175 3.30,0.27,3.30,3.00,10.00
125.254248 3.30,0.27,3.30,2.80,10.00
125.311695 3.30,0.25,3.30,2.70,10.00
125.364868 3.30,0.26,3.30,2.70,10.00
125.422223 3.30,0.27,3.30,2.90,10.00
125.475376 3.30,0.26,3.30,2.90,10.00
125.532667 3.30,0.29,3.30,2.70,10.00
125.586239 3.30,0.28,3.30,2.90,10.00
125.643245 3.30,0.28,3.30,2.50,10.00
125.696962 3.30,0.28,3.30,2.40,6.00
125.753703 3.30,0.29,3.30,2.80,10.00
125.807430 3.29,0.27,3.29,2.60,10.00
125.864213 3.30,0.29,3.30,2.80,10.00
125.917873 3.30,0.27,3.30,2.60,10.00
125.975191 3.30,0.28,3.30,2.70,10.00
126.028499 3.30,0.26,3.30,2.70,10.00
126.085429 3.30,0.30,3.30,2.70,10.00
126.139089 3.30,0.26,3.30,3.00,10.00
126.196301 3.30,0.24,3.30,2.80,10.00
126.249872 3.30,0.28,3.30,2.90,10.00
126.303203 3.30,0.26,3.30,2.90,10.00
126.360059 3.30,0.27,3.30,2.80,10.00
126.413332 3.30,0.27,3.30,2.90,10.00
126.470831 3.30,0.30,3.30,2.80,10.00
126.524203 3.30,0.28,3.30,2.70,10.00
126.581327 3.30,0.27,3.30,2.70,10.00
126.634780 3.29,0.30,3.29,2.70,10.00
126.691760 3.30,0.27,3.30,3.00,10.00
126.744971 3.30,0.26,3.30,2.60,10.00
126.802679 3.30,0.25,3.30,2.50,10.00
126.855633 3.30,0.30,3.30,2.90,10.00
126.913141 3.30,0.27,3.30,2.90,10.00
126.966347 3.30,0.27,3.30,2.80,10.00
127.023837 3.30,0.27,3.30,2.70,10.00
127.076943 3.30,0.27,3.30,3.00,10.00
127.134087 3.30,0.27,3.30,2.90,10.00
127.187752 3.30,0.28,3.30,2.50,10.00
127.244690 3.30,0.28,3.30,2.50,10.00
127.298006 3.30,0.26,3.30,2.50,10.00
